topic_id,category_id,post_count,avg_score
123919,7,11,257.8727272727273
123949,7,5,21.4
123960,7,4,276.95
123967,7,1,81.2
123970,19,2,261.4
123986,7,2,696.5
124031,8,1,547.2
124057,7,2,271.40000000000003
124078,7,2,21.7
124100,19,6,72.53333333333335
124109,8,5,211.47999999999996
12412,21,2,65.2
124147,7,3,505.93333333333334
124158,19,2,960.0
12415,7,2,2774.6
124175,7,2,11896.9
124196,8,13,2121.246153846154
124199,7,17,1927.2
12420,21,2,108.69999999999999
124232,19,1,46.6
124275,7,5,35.599999999999994
124303,21,1,2381.0
124323,21,1,370.8
124349,19,49,2136.636734693878
124350,7,4,113.15
12435,21,13,30.0
124386,7,1,66.8
12439,21,2,1880.8000000000002
1243,7,10,76.69999999999999
12440,7,2,400.59999999999997
12445,8,7,62.4
12447,21,3,42.333333333333336
124489,21,2,2638.1
12448,7,5,201.44
124499,8,4,334.65000000000003
124627,7,5,1350.1599999999996
12462,7,9,361.6
124653,8,1,2140.8
124700,19,2,40.3
124722,19,4,84.54999999999998
124727,19,25,463.648
12472,7,3,131.93333333333334
12477,21,17,35.811764705882354
12481,21,2,34.7
124833,7,12,3749.133333333333
124852,19,2,3059.7
124855,7,5,775.3199999999999
124925,7,1,21.6
12492,21,4,33.5
12494,7,2,244.29999999999998
124968,19,1,20.4
124977,7,13,6575.353846153846
125030,7,14,296.04285714285714
125062,7,5,130.48
12508,7,2,162.6
125100,8,3,78.13333333333334
125119,21,1,522.8
125143,7,6,124.36666666666667
125147,7,2,329.1
125151,21,49,76.48163265306123
12521,7,8,348.1
12526,7,2,1852.4
125278,19,1,81.2
125292,19,1,171.0
125300,7,31,1448.8000000000004
12530,21,2,40.1
12536,8,2,106.80000000000001
12541,21,11,47.50909090909092
125436,7,5,74.64
12550,21,6,22.73333333333333
125553,7,3,441.99999999999994
125557,21,1,146.4
12555,8,2,166.6
125585,7,9,19840.600000000002
1255,21,86,48.89767441860465
125630,7,4,36.85
125707,7,5,114.44000000000001
125709,7,14,83.02857142857142
125743,7,3,101.93333333333334
125765,19,1,401.4
125793,7,10,631.1800000000001
12581,7,2,41.2
125822,7,1,66.6
125854,7,3,123.80000000000001
12585,21,2,16098.199999999999
125861,7,6,392.0666666666668
125862,7,6,60.333333333333336
125866,7,12,2233.9166666666665
125871,19,1,26.4
125910,7,2,2769.5
12594,21,2,458.90000000000003
12595,7,1,22.4
125970,7,4,370.05
125988,21,1,395.8
126028,7,1,1820.2
12602,7,3,71.86666666666666
126068,21,1,98.8
126078,7,4,2847.75
126105,7,36,953.4722222222216
12611,7,3,34.800000000000004
126121,19,1,16.2
12613,7,6,3533.533333333334
126180,19,2,7171.299999999999
126184,19,2,65.0
12618,8,12,4876.05
12621,7,2,115.0
12622,7,2,586.3
126260,19,1,30.4
12626,7,3,38.26666666666666
126279,7,1,327.6
126302,7,3,668.0
126308,7,5,122.67999999999999
12631,7,2,25.5
126355,7,2,54.6
12636,8,7,532.1428571428571
126376,7,2,790.9
12639,8,2,222.7
126408,8,1,1651.8
126410,7,8,548.4000000000001
126415,19,1,37.0
126421,7,4,331.6
12642,21,2,139.10000000000002
12644,7,12,224.08333333333334
126456,7,11,308.47272727272724
126457,7,15,45.533333333333324
126459,19,3,54.73333333333333
12646,8,17,693.5411764705882
126521,7,8,270.625
126552,7,4,260.15
12655,21,5,107.44000000000001
126564,21,1,698.4
126566,21,2,146.79999999999998
12657,7,7,358.4571428571429
126583,7,3,1061.8666666666666
12663,7,2,83.80000000000001
126671,19,2,53.300000000000004
126698,7,19,740.0736842105262
12671,7,4,53.949999999999996
126721,7,13,501.61538461538464
126741,7,6,2221.5333333333333
126760,19,2,3409.0
12678,7,4,47.24999999999999
12680,8,10,1567.2600000000002
126887,21,2,297.7
126889,8,24,1038.7250000000001
126895,8,8,204.55
126930,21,4,81.95
126955,7,14,1600.9142857142858
126958,7,2,457.9
127002,7,1,12.6
127055,21,7,5815.942857142858
127067,21,7,3655.5142857142855
12707,8,2,59.4
12709,7,7,2570.7428571428572
127113,7,12,293.2
127143,7,1,2506.8
12718,21,4,2897.7999999999997
127205,7,4,888.0
12720,7,4,1499.6000000000001
127241,7,11,1274.7636363636364
127260,7,1,260.2
127301,19,4,2126.7999999999997
127350,19,2,25.8
127357,19,3,732.5333333333334
127365,19,1,3640.0
12736,21,18,203.61111111111106
127391,7,3,73.86666666666666
127420,7,5,311.84000000000003
12742,7,3,76.39999999999999
12743,21,5,53.32000000000001
127470,19,1,20.4
127494,19,1,826.8
127554,7,7,65.42857142857143
12755,8,2,3555.5
127585,7,8,120.77499999999999
127625,19,1,236.6
127708,7,4,1117.15
127717,7,4,222.9
127734,21,9,521.5777777777778
127749,7,11,284.56363636363636
12776,7,2,47.300000000000004
127772,8,5,439.56000000000006
127773,7,1,22.4
127777,7,12,169.65
127779,19,8,951.85
127799,20,4,336.25
12779,21,2,6327.200000000001
127806,7,1,2360.6
127842,19,1,31.2
127865,19,2,50.599999999999994
127874,7,5,1082.2
127897,7,5,611.0
127901,8,16,4486.974999999999
127924,19,1,587.0
127925,19,3,648.5333333333334
12792,21,11,63.03636363636363
127939,7,3,1113.4
127948,19,2,1908.0
128005,19,3,43219.333333333336
128036,19,8,28.65
12808,7,4,682.6999999999999
128095,19,2,88.1
128118,20,21,351.19047619047626
128180,8,43,725.0744186046508
128190,19,1,33.2
128211,7,6,491.79999999999995
128236,7,2,1351.5
12828,7,3,7.066666666666667
12829,7,3,104.80000000000001
12834,7,3,1684.0
12835,8,2,14.7
128390,19,3,418.3333333333333
128396,7,7,110.2
128400,19,4,237.14999999999998
128417,21,1,158.6
128435,7,27,160.4
128443,8,6,293.1333333333333
128472,19,6,21.966666666666665
128494,19,2,1771.0
128517,19,17,2209.4823529411765
128529,19,3,155.20000000000002
12855,8,5,68.56
128585,19,6,1206.9333333333334
12861,8,5,171.88
128626,21,1,209.6
128627,7,7,10314.0
128629,8,5,142.04
128636,7,1,27.0
128677,7,1,246.6
128682,7,2,383.3
128686,19,12,56.43333333333333
128693,7,4,232.35000000000002
128697,19,3,18.266666666666666
128709,8,5,1706.0800000000004
12870,21,4,61.75
128719,7,5,658.0000000000001
12872,21,2,62.900000000000006
12873,21,2,173.1
128789,8,7,328.6571428571429
1287,21,2,23.8
128800,19,3,533.5333333333333
12882,8,3,1076.8
128856,19,2,383.5
128857,19,155,388.0800000000002
128860,21,5,149.07999999999998
128925,19,10,5513.159999999999
128929,19,5,89.32000000000001
12892,21,2,42.1
12898,21,7,71.65714285714286
129030,7,4,1728.4499999999998
129034,19,2,190.5
12903,7,9,137.71111111111114
129041,7,5,2165.64
129052,20,62,70.68709677419352
129073,19,162,498.47901234567877
129118,7,3,928.0000000000001
129251,7,3,168.06666666666666
129263,21,3,33.06666666666667
129287,7,7,533.4857142857143
129299,7,11,219.0909090909091
129340,7,18,236.96666666666675
129393,19,2,31.1
129399,7,2,1733.0
12945,7,3,76.4
12947,7,3,78.93333333333332
129524,19,15,963.5466666666667
129551,19,19,471.4736842105263
12955,7,6,237.70000000000005
129574,19,1,25.6
129595,7,2,40.0
129620,19,1,316.4
129627,8,13,259.61538461538464
129697,19,4,28.55
129721,7,4,101.05
129731,19,59,275.6474576271187
129735,7,5,95.64
129782,7,7,14.171428571428574
129817,19,2,46.0
129831,7,5,10.719999999999999
129842,19,4,56.949999999999996
129859,7,13,5957.076923076921
12985,7,9,62.022222222222226
129870,19,4,33.699999999999996
12988,7,3,17.066666666666666
129902,7,2,57.1
129903,7,48,557.9999999999997
12998,7,7,65.77142857142857
129997,19,1,102.6
130085,19,4,420.75
130130,7,2,329.0
130143,19,1,46.8
13015,7,10,2548.2
13016,7,2,2108.1
130187,19,2,213.6
130188,7,3,10.933333333333332
130190,21,7,80.88571428571427
130191,14,1,48.4
13027,7,14,930.8142857142857
130296,21,1,744.2
130308,19,1,1536.6
130316,7,6,97.39999999999998
130329,7,3,1157.9333333333332
130383,19,7,421.2285714285714
130406,19,1,151.2
13040,7,2,115.6
130428,7,15,39.053333333333335
130435,7,9,1357.2888888888888
130437,21,14,538.4
130462,19,3,2050.7999999999997
130472,8,1,108.8
130505,7,3,43.46666666666666
130517,19,1,27.0
13051,7,10,306.55999999999995
130556,19,18,280.3444444444445
130594,7,1,1143.6
13061,8,10,53.000000000000014
130661,19,11,459.1454545454546
130664,19,11,9138.69090909091
130670,7,2,572.4
130716,19,4,156.25
130741,7,9,3616.755555555555
130777,19,8,4996.125000000001
130802,7,4,588.1500000000001
130804,7,2,24.5
130817,7,9,558.888888888889
13082,8,9,180.66666666666666
130857,19,3,525.8000000000001
13086,7,3,6143.666666666667
13091,21,5,23.6
130972,21,6,73.5
130980,7,5,15.280000000000001
131036,8,44,532.3727272727273
131050,7,3,75.46666666666667
131118,7,5,263.28
131125,21,7,76.28571428571429
131172,19,32,891.6062500000002
131181,7,8,77.4
13118,21,2,732.3000000000001
131231,7,11,3524.0181818181827
131251,19,5,149.2
131296,19,4,1072.5
131299,19,6,739.6666666666665
131350,7,2,1378.8
131389,7,11,671.909090909091
131444,7,2,587.2
131520,19,4,8.750000000000002
13153,14,7,1010.9714285714284
131556,19,1,16.6
13155,7,3,133.33333333333334
131587,19,1,111.6
131595,19,12,89.75
131601,7,5,76.24
13164,21,3,74.8
13167,8,4,48.8
131680,7,6,1542.0
13168,7,2,22.8
13169,21,2,55.4
131740,7,1,417.6
131760,19,2,28.400000000000002
131769,21,4,1002.8500000000001
131799,19,1,43.0
131817,19,1,56.8
131848,19,4,15.75
131860,19,1,75.8
131884,19,4,22.849999999999998
131885,7,3,410.9333333333334
131892,19,5,63.8
13192,7,3,792.5999999999999
131985,21,5,65.64
132016,7,1,1205.2
132026,19,3,3131.7999999999997
132038,19,2,2451.9
13203,21,5,146.76
132062,19,2,49.1
132078,19,1,46.8
132085,7,1,21.6
132117,7,5,2525.88
13213,7,6,381.23333333333335
132155,7,5,8382.880000000001
132157,7,2,161.60000000000002
132179,19,1,450.2
132214,7,6,158.86666666666665
132215,19,31,104.80645161290323
132245,19,3,21.933333333333337
132266,7,5,1073.48
132278,7,12,2817.466666666667
132308,19,32,2143.2875000000013
132324,19,2,392.0
132328,8,5,2802.68
132398,19,2,133.7
132401,7,1,2705.8
13243,8,2,222.4
13245,7,7,54.057142857142864
13247,7,3,139.46666666666667
132506,19,22,3144.8272727272724
13250,7,4,45.35
13252,21,2,104.6
132532,7,5,1372.48
13253,7,25,96.184
13256,7,4,80.55
132576,19,4,4304.349999999999
132590,19,2,206.70000000000002
132678,19,16,914.1249999999998
132708,21,6,316.9666666666667
132719,19,1,26.4
132748,7,4,72.75
132777,7,2,32.6
132782,19,1,22.2
132802,21,3,2634.933333333333
13285,7,2,32.1
132891,7,6,59.433333333333316
132911,7,4,173.4
13291,8,2,319.5
132921,7,26,817.6769230769228
132928,19,4,2044.45
13292,7,4,10.3
132957,21,1,77.2
13295,21,3,67.26666666666667
13303,21,9,43.111111111111114
13313,7,2,477.9
133146,7,4,689.1
13319,6,34,251.7941176470588
13321,7,5,898.8799999999999
133236,21,41,648.1024390243902
133335,7,3,2127.733333333333
133376,21,3,33.666666666666664
133410,19,1,1412.2
133414,19,10,704.5600000000001
133494,7,1,196.2
133551,19,3,11.799999999999999
133577,19,4,53.55
133581,19,2,457.2
133608,7,25,1130.4320000000002
133613,19,11,287.79999999999995
13364,21,2,85.5
133667,19,12,335.23333333333335
133669,19,1,95.8
133678,19,1,16.8
133723,19,2,61.4
133771,7,10,134.56
133803,21,8,400.7
13382,8,5,50.08
133848,7,6,354.2
13386,7,3,193.9333333333333
133882,19,4,144.95
133912,19,26,85.09230769230766
13398,8,5,368.56000000000006
1339,21,3,26.66666666666667
13400,7,5,11.24
134025,7,13,291.07692307692304
134126,19,2,21.3
13414,21,2,23.1
13416,7,5,183.44000000000003
134183,19,1,161.6
134197,7,4,130.3
134199,21,1,24.0
134208,19,1,57.0
134227,19,2,98.89999999999999
13425,8,2,33.7
134289,7,4,4482.3
134331,19,1,36.6
134365,7,6,78.9
134374,19,2,62.0
134381,7,1,387.2
13439,7,3,1009.0666666666667
134404,7,6,1027.3333333333333
13441,7,4,39.449999999999996
134426,7,2,84.0
134487,19,1,51.6
13448,7,15,497.12
134537,7,3,397.46666666666664
13453,7,4,65.4
13454,21,5,35.2
134571,7,1,51.2
134576,7,1,177.6
13464,21,8,323.12499999999994
134692,19,1,2230.6
134694,19,1,556.8
13469,8,8,139.85000000000005
134706,7,3,351.2
134724,7,4,154.35
134728,7,4,1300.05
13478,8,4,298.1
134836,19,2,31.200000000000003
134856,7,1,1132.8
134873,7,1,158.0
134906,7,4,1138.1
13495,8,4,756.9499999999999
13497,21,6,125.03333333333332
13498,8,17,27.88235294117647
135028,7,4,364.2
135079,21,3,229.5333333333333
135114,19,15,702.0666666666665
135161,7,3,1897.6000000000001
135166,7,28,463.14285714285717
135181,19,4,740.4
135196,19,1,157.2
135226,19,216,214.051851851852
13523,21,4,270.95
135258,7,1,732.4
13527,21,11,50.54545454545455
135299,7,1,118.8
135331,7,3,643.6666666666666
13534,7,4,66.3
135353,21,9,207.6222222222222
135375,7,1,365.8
13538,7,9,43.133333333333326
135396,19,5,130.76
13539,8,14,493.2857142857143
135484,19,3,111.00000000000001
1354,7,6,121.43333333333335
135527,7,5,2016.2399999999998
135536,21,3,114.93333333333334
135554,19,1,36.2
135563,7,8,911.775
13560,21,12,48.61666666666667
135656,19,1,36.6
135658,19,2,870.1999999999999
135660,7,1,68.4
13567,21,3,216.73333333333332
135680,19,4,964.4499999999999
135714,7,3,792.4000000000001
135716,21,2,160.7
135743,19,4,118.35000000000001
1357,21,3,20.066666666666666
13584,8,8,25.775000000000002
135859,8,2,273.7
13590,7,16,483.42499999999995
135926,7,2,340.6
13598,21,4,65.24999999999999
136011,19,21,669.8952380952383
136012,19,1,1743.0
136014,19,22,1571.5181818181818
136036,7,12,1028.7333333333333
136060,7,1,36.6
136079,7,7,124.74285714285713
13609,21,2,115.8
136104,7,4,663.7
13610,21,2,17.3
136210,19,2,96.4
13623,8,5,111.12
136262,19,12,161.45000000000002
13627,21,4,130.2
136284,19,3,46.800000000000004
13633,21,5,284.55999999999995
136352,8,8,276.62499999999994
136402,7,3,689.6666666666666
13640,8,9,57.42222222222222
136434,19,7,6170.371428571429
13644,21,3,323.33333333333337
136480,19,1,46.2
136498,19,3,209.0666666666667
136536,19,1,11.4
136544,7,2,931.0
136555,19,3,483.1333333333334
136564,19,64,1297.8625000000002
136601,7,13,1478.753846153846
136608,19,1,487.6
136618,7,9,857.9333333333332
136651,19,1,26.2
136664,8,4,944.9
136670,7,1,1950.4
136683,19,22,2478.9636363636364
136696,19,1,16.0
136781,19,1,117.4
136821,21,2,177.5
136825,7,12,298.3
136848,7,3,180.86666666666665
13684,21,2,155.0
136861,19,4,627.4999999999999
136931,19,5,31.520000000000003
136940,19,4,79.70000000000002
136945,8,2,108.1
136955,19,1,527.2
136987,19,1,1576.2
137015,7,4,1478.45
137046,19,6,198.5
137071,19,1,381.0
137085,7,1,1060.2
137098,21,1,40.2
13710,7,5,26.359999999999996
137111,19,7,143.02857142857144
137113,8,3,640.6
137151,7,10,9277.359999999999
137156,7,2,364.09999999999997
137158,21,4,319.15
137164,7,4,292.55
137192,7,15,928.4
137206,19,1,40.8
137211,19,2,348.70000000000005
137225,19,1,81.2
137233,8,5,214.28000000000003
13729,8,4,161.6
137332,19,2,21.700000000000003
13739,8,3,40.13333333333333
13740,6,9,162.04444444444442
13742,7,4,64.25000000000001
137445,7,3,1400.0666666666666
13752,21,7,167.22857142857146
137539,19,3,12.866666666666667
137566,7,3,139.33333333333334
137663,21,5,169.8
137681,7,5,1103.4
13769,7,2,377.3
1376,7,9,137.3777777777778
137705,19,1,21.2
13771,8,4,102.69999999999999
137723,14,12,8020.833333333333
137747,7,2,75.6
137753,7,4,2850.9000000000005
137823,7,3,142.13333333333333
137863,19,1,15.8
137870,19,1,46.4
137915,21,5,140.95999999999998
137939,7,4,61.5
137945,7,2,47.9
13794,7,3,21.599999999999998
137988,7,2,2395.0
138015,19,4,59.3
13801,8,2,63.0
138030,19,1,322.6
138074,7,5,81.64
13815,21,6,678.5333333333334
138192,7,11,215.2181818181818
138222,21,1,358.2
138245,19,2,25.0
138248,7,4,4908.65
138276,19,2,41.4
138280,19,5,168.44
13830,21,3,23.46666666666667
13831,7,37,1126.3459459459464
138323,19,3,77.33333333333333
138364,19,2,176.0
138373,7,1,182.0
138384,21,2,22463.600000000002
138388,8,2,17401.6
13839,21,27,385.19999999999993
138409,21,9,368.8222222222223
138444,19,11,2560.309090909091
138474,8,3,384.3333333333334
138495,19,10,31.7
138500,7,9,1087.4000000000003
138518,19,1,81.6
138539,19,4,27.4
138546,7,1,241.6
13855,7,20,300.78000000000003
138570,7,1,883.2
13861,21,3,53.133333333333326
138626,7,1,53.0
13866,21,9,37.555555555555564
138678,19,2,53.8
138701,19,5,387.96
138737,19,1,70.8
138782,7,2,15.899999999999999
138786,19,13,289.3999999999999
138787,7,4,914.5
138803,7,1,770.6
138837,7,1,164.0
138840,7,1,246.2
138884,20,3,57.333333333333336
138907,7,4,1301.6000000000001
138941,19,1,2361.4
138943,7,2,267.7
13894,21,3,64.8
138967,19,1,67.0
13896,8,4,240.64999999999998
13900,21,2,228.39999999999998
139122,7,4,346.8
13914,7,4,14.25
13919,21,3,57.26666666666667
139210,20,3,43.333333333333336
13924,7,4,817.6
139263,7,1,212.8
139319,19,1,863.0
139384,19,8,738.15
139390,7,7,6590.085714285714
139398,8,2,1493.8
1393,21,4,137.75000000000003
139409,7,2,34.3
139453,19,3,254.13333333333333
13945,21,7,114.25714285714287
139462,7,8,17.900000000000002
139489,19,6,984.6
13948,14,5,536.8
13951,8,2,142.5
13953,7,4,134.79999999999998
139567,19,1,30.6
139590,8,11,699.2727272727271
139628,7,4,3787.9
139631,19,1,56.4
139674,19,2,64.4
139683,7,4,922.8
139687,7,4,176.15
139698,19,67,4227.146268656714
139720,7,2,114.6
139754,21,2,362.09999999999997
139790,19,1,1116.2
139809,21,2,304.9
139814,19,5,627.0
139844,19,1,40.8
139962,19,2,31797.3
13996,8,9,178.5111111111111
139981,21,2,40.0
140088,19,1,593.2
140092,19,4,282.90000000000003
140118,7,2,850.3000000000001
140150,8,3,431.4666666666667
140175,21,4,11974.0
14019,21,2,39.800000000000004
140200,7,17,251.6117647058824
14021,21,5,2432.2
140235,19,6,21.5
140280,21,1,233.0
140292,21,1,76.2
14032,7,11,711.9272727272727
14034,21,5,154.28
140354,19,2,169.89999999999998
140373,19,2,102.0
140412,21,12,3590.6000000000004
140425,19,9,46.26666666666666
140459,21,3,15.533333333333333
14045,7,2,1689.6000000000001
140467,19,22,5995.472727272729
140567,7,2,526.4
140584,19,2,836.8000000000001
140588,7,12,1021.6666666666669
140632,7,7,204.85714285714286
140657,19,1,120.6
14065,7,8,2856.2999999999997
14069,7,2,46.2
1406,21,3,113.06666666666666
140707,19,1,25.8
14070,7,5,407.15999999999997
140716,19,2,6.1000000000000005
14074,7,5,328.4
14077,7,2,133.1
140788,8,6,783.6666666666666
140797,21,2,764.5
140809,7,20,288.9099999999999
140810,20,3,32.06666666666666
140820,7,7,2068.3428571428567
14082,7,6,907.9666666666668
14084,21,3,49.133333333333326
1408,21,8,2010.6750000000002
140900,20,6,113.3
140902,19,1,97.2
140918,19,4,2187.2000000000003
140926,20,4,271.5
140936,20,9,451.73333333333335
14093,21,6,95.39999999999999
140949,19,1,21.2
14097,7,9,79.73333333333335
140982,21,2,29.5
14100,21,3,110.60000000000001
141018,20,3,51.73333333333334
14104,7,2,21.0
141056,7,32,596.7250000000001
141064,7,3,228.46666666666667
141075,19,24,896.6083333333331
14109,8,2,144.6
141145,7,7,144.34285714285716
141147,21,1,936.4
14114,21,7,72.62857142857142
141193,20,6,70.33333333333333
141227,19,2,24.1
141251,7,6,3970.366666666667
141252,19,3,103.06666666666666
141314,7,2,20.900000000000002
14132,7,8,273.0
141331,19,1,236.4
14134,7,2,70.7
141359,19,1,135.8
14138,7,2,107.6
14142,7,4,213.75000000000003
14143,7,4,62.699999999999996
14146,21,3,161.53333333333333
14147,7,2,54.2
141512,20,14,1775.2142857142862
141554,19,4,29.200000000000003
14155,7,2,25.3
14162,7,2,88.5
14165,7,2,69.69999999999999
14166,21,11,734.0909090909091
141673,7,4,315.95
141694,20,3,67.2
14170,21,9,52.888888888888886
141752,19,3,98.06666666666665
14175,21,2,56.7
141762,20,6,57.73333333333335
141779,20,2,253.70000000000002
