topic_id,category_id,max_score
132928,19,8006.0
13292,7,25.6
132957,21,77.2
13295,21,176.2
13303,21,84.2
13313,7,945.4
133146,7,2667.0
13319,6,5637.8
13321,7,4206.0
133236,21,23733.4
133335,7,6095.0
133376,21,82.2
133410,19,1412.2
133414,19,6427.2
133494,7,196.2
133551,19,28.8
133577,19,173.2
133581,19,907.4
133608,7,23093.6
133613,19,2866.6
13364,21,170.8
133667,19,3728.4
133669,19,95.8
133678,19,16.8
133723,19,121.6
133771,7,1067.2
133803,21,2905.6
13382,8,157.8
133848,7,1857.2
13386,7,556.0
133882,19,561.4
133912,19,1651.0
13398,8,1807.4
1339,21,70.4
13400,7,41.6
134025,7,3632.8
134126,19,36.6
13414,21,46.0
13416,7,839.6
134183,19,161.6
134197,7,441.8
134199,21,24.0
134208,19,57.0
134227,19,196.6
13425,8,67.0
134289,7,17529.4
134331,19,36.6
134365,7,396.4
134374,19,112.4
134381,7,387.2
13439,7,3006.8
134404,7,5831.2
13441,7,100.2
134426,7,166.6
134487,19,51.6
13448,7,6556.8
134537,7,1106.8
13453,7,124.0
13454,21,60.8
134571,7,51.2
134576,7,177.6
13464,21,2319.2
134692,19,2230.6
134694,19,556.8
13469,8,1026.2
134706,7,998.0
134724,7,530.2
134728,7,4846.0
13478,8,1148.6
134836,19,62.2
134856,7,1132.8
134873,7,158.0
134906,7,4471.4
13495,8,2880.0
13497,21,656.8
13498,8,138.4
135028,7,1430.8
135079,21,637.8
135114,19,10100.4
135161,7,5575.8
135166,7,11705.8
135181,19,2922.6
135196,19,157.2
135226,19,26880.8
13523,21,995.4
135258,7,732.4
13527,21,272.8
135299,7,118.8
135331,7,1904.2
13534,7,219.2
135353,21,1749.2
135375,7,365.8
13538,7,135.4
135396,19,569.8
13539,8,6326.6
135484,19,299.8
1354,7,626.2
135527,7,9895.8
135536,21,307.0
135554,19,36.2
135563,7,6625.4
13560,21,183.0
135656,19,36.6
135658,19,1739.6
135660,7,68.4
13567,21,590.4
135680,19,3774.6
135714,7,2338.8
135716,21,321.0
135743,19,415.6
1357,21,30.2
13584,8,67.4
135859,8,540.4
13590,7,6887.8
135926,7,645.6
13598,21,203.2
136011,19,13022.2
136012,19,1743.0
136014,19,32357.4
136036,7,11299.0
136060,7,36.6
136079,7,791.0
13609,21,231.4
136104,7,2599.6
13610,21,34.2
136210,19,192.4
13623,8,449.8
136262,19,1642.0
13627,21,439.8
136284,19,128.4
13633,21,1368.8
136352,8,2055.6
136402,7,1968.8
13640,8,294.4
136434,19,42219.6
13644,21,956.2
136480,19,46.2
136498,19,616.0
136536,19,11.4
136544,7,1856.8
136555,19,1417.6
136564,19,77746.2
136601,7,18278.6
136608,19,487.6
136618,7,7175.8
136651,19,26.2
136664,8,3445.4
136670,7,1950.4
136683,19,50583.2
136696,19,16.0
136781,19,117.4
136821,21,354.8
136825,7,3232.2
136848,7,487.8
13684,21,309.6
136861,19,2409.6
136931,19,143.8
136940,19,264.6
136945,8,212.6
136955,19,527.2
136987,19,1576.2
137015,7,5636.2
137046,19,1137.0
137071,19,381.0
137085,7,1060.2
137098,21,40.2
13710,7,69.2
137111,19,936.2
137113,8,1832.4
137151,7,89234.0
137156,7,714.8
137158,21,1248.2
137164,7,1101.6
137192,7,12959.8
137206,19,40.8
137211,19,696.2
137225,19,81.2
137233,8,1002.8
13729,8,617.4
137332,19,42.2
13739,8,84.8
13740,6,978.6
13742,7,130.8
137445,7,4009.0
13752,21,1040.4
137539,19,36.8
137566,7,392.8
137663,21,780.2
137681,7,5220.8
13769,7,744.4
1376,7,1025.4
137705,19,21.2
13771,8,303.0
137723,14,92293.6
137747,7,145.6
137753,7,11038.2
137823,7,384.4
137863,19,15.8
137870,19,46.4
137915,21,621.0
137939,7,209.0
137945,7,94.8
13794,7,36.8
137988,7,4571.4
138015,19,202.8
13801,8,125.8
138030,19,322.6
138074,7,285.8
13815,21,3821.6
138192,7,2205.2
138222,21,358.2
138245,19,47.6
138248,7,19583.2
138276,19,82.0
138280,19,770.6
13830,21,61.4
13831,7,36259.2
138323,19,152.2
138364,19,350.8
138373,7,182.0
138384,21,44817.8
138388,8,34195.6
13839,21,9247.6
138409,21,3064.2
138444,19,27300.4
138474,8,1120.4
138495,19,238.0
138500,7,8771.0
138518,19,81.6
138539,19,96.0
138546,7,241.6
13855,7,5263.8
138570,7,883.2
13861,21,103.8
138626,7,53.0
13866,21,110.2
138678,19,107.0
138701,19,1838.0
138737,19,70.8
138782,7,28.4
138786,19,3547.6
138787,7,3552.0
138803,7,770.6
138837,7,164.0
138840,7,246.2
138884,20,103.0
138907,7,4699.0
138941,19,2361.4
138943,7,513.8
13894,21,165.2
138967,19,67.0
13896,8,913.0
13900,21,456.4
139122,7,1232.8
13914,7,44.8
13919,21,143.4
139210,20,81.8
13924,7,3129.2
139263,7,212.8
139319,19,863.0
139384,19,5672.8
139390,7,43312.2
139398,8,2879.0
1393,21,534.2
139409,7,66.8
139453,19,733.8
13945,21,483.2
139462,7,57.6
139489,19,5630.0
13948,14,2579.2
13951,8,284.8
13953,7,446.4
139567,19,30.6
139590,8,6564.0
139628,7,14859.8
139631,19,56.4
139674,19,127.0
139683,7,3402.2
139687,7,668.0
139698,19,245168.0
139720,7,225.0
139754,21,718.8
139790,19,1116.2
139809,21,609.4
139814,19,2933.2
139844,19,40.8
139962,19,63108.0
13996,8,1378.6
139981,21,79.8
140088,19,593.2
140092,19,1074.2
140118,7,1695.4
140150,8,1265.4
140175,21,46773.2
14019,21,79.2
140200,7,3510.2
14021,21,11565.8
140235,19,94.4
140280,21,233.0
140292,21,76.2
14032,7,7213.2
14034,21,617.0
140354,19,338.4
140373,19,203.0
140412,21,41219.4
140425,19,369.4
140459,21,36.6
14045,7,3378.8
140467,19,113736.0
140567,7,1019.2
140584,19,1672.2
140588,7,10614.0
140632,7,1319.4
140657,19,120.6
14065,7,21278.0
14069,7,92.2
1406,21,319.6
140707,19,25.8
14070,7,1980.6
140716,19,11.8
14074,7,1531.2
14077,7,265.8
140788,8,4420.4
140797,21,1528.6
140809,7,5106.0
140810,20,70.6
140820,7,13289.8
14082,7,4837.6
14084,21,124.0
1408,21,15613.0
140900,20,552.8
140902,19,97.2
140918,19,8608.6
140926,20,882.6
140936,20,3431.0
14093,21,469.0
140949,19,21.2
14097,7,394.2
140982,21,54.0
14100,21,296.6
141018,20,86.2
14104,7,41.6
141056,7,16391.0
141064,7,623.8
141075,19,19521.8
14109,8,265.0
141145,7,724.8
141147,21,936.4
14114,21,398.8
141193,20,290.6
141227,19,47.6
141251,7,22075.8
141252,19,291.6
141314,7,40.6
14132,7,1988.2
141331,19,236.4
14134,7,138.0
141359,19,135.8
14138,7,215.0
14142,7,715.2
14143,7,218.0
14146,21,454.2
14147,7,104.4
141512,20,20993.4
141554,19,67.0
14155,7,50.4
14162,7,157.2
14165,7,139.2
14166,21,6951.0
141673,7,1246.8
141694,20,163.2
14170,21,294.8
141752,19,271.4
14175,21,113.0
141762,20,207.8
141779,20,494.6
141785,7,11455.2
141796,19,321.8
141828,20,160.4
141837,7,82.2
14183,21,93.2
141865,7,135.0
141866,7,89332.8
14186,7,32.8
14194,8,181.8
141968,21,233.8
141995,7,8172.0
142074,20,881.2
142139,19,12145.6
14213,14,8430.4
142140,7,2895.8
14215,21,286.4
142190,7,647.2
142194,7,1644.4
142216,19,79.2
142233,8,4848.6
142283,8,1495.8
14229,14,173.0
14231,21,2835.2
142328,7,733.6
142393,7,797.0
142469,7,5328.0
14247,14,562.4
142583,19,229.4
14258,7,5604.0
142597,19,9096.0
14263,7,4961.8
142702,20,4641.2
14271,7,517.6
142730,7,11720.4
14275,8,830.4
142767,19,2920.8
14279,7,303.6
142819,7,253.4
142833,20,558.6
142837,19,82169.4
142849,19,141.4
142876,7,309.0
14289,21,55.2
142911,19,512914.8
142956,7,628.4
142977,7,246.2
14299,8,62.2
143003,19,80221.2
143010,20,431.4
143060,20,1591.2
143098,19,21.2
14310,21,156.4
143173,19,156.8
143207,19,81.6
143231,20,545.2
143234,7,398.4
14323,8,628.6
143243,7,6785.4
14324,7,1546.4
143251,7,6904.8
143253,21,373.6
143269,20,6501.8
143312,20,493.8
143319,7,12612.0
14338,21,534.6
143393,19,1638.4
143408,21,7897.8
143430,20,1754.4
143443,20,1258.0
143476,19,100.6
143513,7,37452.2
143521,20,2699.0
143538,21,4413.0
14353,8,23987.8
143542,19,602.8
143549,7,886.4
143608,19,2442.0
143639,20,105.2
143662,20,28646.6
14366,8,2581.0
143673,19,182.2
143688,21,181.4
143690,7,57.8
143718,19,7929.2
14371,8,4069.4
143744,7,3273.6
143765,19,26.4
143804,7,56.2
143858,7,19572.4
143893,20,2031.6
143900,19,20.6
143915,19,293.0
143930,20,449.4
143936,19,236.0
143959,7,2915.4
14396,21,544.4
14397,8,803.8
143980,20,3652.6
143985,7,38.2
143989,7,7987.0
14399,7,769.2
144000,21,778.2
144012,7,16770.2
14402,8,1446.0
144058,7,409.4
144072,7,8045.6
144089,7,63.0
144119,19,402.4
14413,8,64.8
144169,19,291.8
144178,7,329.0
14418,7,782.8
144195,7,15783.0
144207,20,104.2
144277,19,834.8
144283,21,461.6
14437,8,345.8
144390,7,13342.0
144437,21,23453.6
144482,19,2342.0
144495,7,14901.8
144542,19,298.8
144551,7,323.6
144606,7,50261.2
144616,20,184.2
14461,7,6087.8
144620,7,25.2
144622,7,21719.4
14463,21,1597.0
144641,8,917.4
14466,8,766.6
144675,20,878.8
144679,7,1219.6
14467,8,39.4
14468,8,159.0
14471,8,1169.2
144740,19,81.4
144746,7,161.8
144753,20,5084.0
14476,7,556.4
144784,7,8736.4
14478,21,239.4
14484,7,49.4
144856,20,365.2
144898,20,307.0
144910,7,106.0
144928,7,240.4
144933,7,2855.6
144960,20,300.6
145043,19,2580.2
145088,20,2131.0
145110,7,1156.6
145130,7,678.6
145131,7,152.8
145145,20,5687.4
14515,8,964.2
145165,7,409.8
145196,7,3748.0
145198,20,71.2
145208,7,8216.2
14522,7,285.6
145317,19,1409.0
14532,21,90.8
14533,7,3149.0
145342,20,331.0
145356,7,11249.4
145376,7,8771.6
14538,7,17313.2
145405,7,22631.8
14541,8,8832.6
14543,6,2614.6
145459,20,73.8
145514,19,3516.4
145537,7,105.8
145611,20,110.2
14563,7,571.6
145649,7,11633.6
145658,7,22.6
145689,21,28932.4
145716,7,1255.2
14571,21,415.2
145727,7,61080.6
145740,19,1944.0
145787,19,3197.6
145823,19,221.8
145839,21,150.2
145843,7,14221.4
145856,7,178.4
14589,21,955.2
145919,20,3983.2
145941,20,11720.6
14596,7,342.2
145970,20,762.0
145977,19,76.8
146034,7,7179.6
146084,7,118.4
146098,20,139.2
146108,19,92.8
146117,21,851.0
14612,8,1181.8
146141,7,8067.6
146148,7,1095.8
146166,19,49.0
14616,21,3324.0
146178,7,22832.8
14617,7,75.6
146198,7,2299.2
146200,20,7811.8
14623,7,75.8
14628,7,47.8
146301,21,9004.0
14634,8,19176.4
146364,8,6271.2
146369,7,178.8
14638,21,550.0
146415,7,4015.6
14641,7,1063.2
146423,21,39.8
14647,21,556.2
14650,21,253.4
146534,20,745.8
146566,7,5880.0
146701,19,14860.2
146736,7,25080.8
14673,21,41.4
14674,21,639.8
146773,7,87.2
146793,19,2796.8
146806,7,55163.2
14684,8,611.4
14687,7,109.8
146880,7,7461.4
146963,20,4697.2
14702,21,387.8
14703,6,1543.4
14705,7,264.8
147065,19,16.2
147073,19,42.2
14709,6,10552.0
1470,7,217.0
147105,19,17373.8
147115,20,476.4
14712,7,567.2
147148,7,1098.2
147163,7,294.0
147217,21,10476.8
147230,7,18142.8
147234,21,12180.6
14733,8,1748.4
147342,20,955.8
147370,19,291.8
147396,7,666.0
14742,7,123.8
147436,7,763.8
147443,21,3910.0
14744,7,390.8
14745,7,1308.8
147465,20,86.0
14746,21,123.2
147515,21,834.0
147523,7,17824.2
147524,21,6403.6
147532,19,35.6
14754,7,3365.6
147585,20,111.4
147587,21,1936.0
147593,19,195.8
147595,7,4500.8
14763,21,165.4
14769,7,296568.0
147776,7,7216.4
14779,7,4480.6
147818,7,521.4
147828,19,32.2
14793,21,120.6
147945,19,40.8
147959,19,122.6
14795,8,5134.0
147963,7,47371.6
14798,7,256.4
148017,7,173.0
14808,7,184.4
148117,7,326.4
148143,7,1114.2
14818,8,22022.0
148204,19,28132.6
148206,20,144.4
14824,7,985.8
14829,21,338.8
148312,7,28948.0
148336,19,25.8
148339,7,146784.2
148401,19,119.0
148509,21,3213.6
148532,19,58.0
14855,7,2718.6
148574,21,109.4
14857,7,6502.4
148620,19,354.2
148624,19,35.8
14864,21,20.8
14872,21,211.6
148740,19,2349.6
148781,7,22.0
148818,19,361.0
14884,21,181.2
14885,7,2937.0
148866,19,1686.2
14893,7,64.2
148981,20,4008.2
148982,20,8063.6
148992,7,228.0
148996,8,5342.0
14900,7,14377.2
14902,8,101.4
14906,21,11119.4
149074,7,42.2
149083,19,537.2
14908,21,62.4
149111,19,46.2
149160,21,73.2
149197,7,678.8
14919,7,577.6
14920,21,572.6
149255,7,231562.6
149256,19,170.8
149305,19,96.6
14930,8,1322.2
149342,7,65615.4
149353,21,409.4
149415,19,137.2
14942,8,104.6
149433,14,854.6
149449,21,890.8
149468,7,2196.2
14949,7,64.8
14950,8,3969.8
149518,7,1349.8
149549,20,914.8
149595,21,41.0
149737,7,169.6
149740,19,41.4
14975,21,1014.8
14983,7,781.6
149861,19,697.6
1498,7,94.2
149951,7,339.6
149980,21,2052.8
149999,7,2171.2
1499,7,79362.4
150009,7,6954.6
150021,21,3755.4
150027,21,508.8
150033,21,1338.6
150081,7,140.4
150096,21,984.0
150097,7,2616.2
15009,7,124.6
150106,7,184.0
15015,7,57.4
150204,19,1484.8
150216,19,22.0
150225,19,20.4
150282,20,5940.8
150308,19,261.8
150321,20,220.2
150326,20,190.4
15036,7,74.0
15038,7,46.6
15039,7,2188.0
150416,7,5110.8
150422,7,23897.8
150424,21,710.8
150442,19,40.8
150503,7,228.4
150534,19,41.8
150537,19,21.2
150558,21,6540.4
150565,20,15517.6
15056,8,140.2
150570,7,127.8
1505,8,3051.2
15065,21,149.8
150708,20,66.6
150732,7,128080.8
150737,7,269.6
150757,21,34.8
150783,20,1471.4
150820,20,447.6
150821,20,172.6
150830,19,136.6
150887,21,480.0
15089,7,719.2
150919,7,1181.0
150950,7,639.6
151007,20,388.6
15102,8,256.8
151061,7,1785.2
151072,21,88.2
151117,7,43125.8
151126,21,1601.6
151169,7,3980.4
15123,21,485.2
15131,7,6186.4
151339,20,217.6
151359,20,665.8
151392,19,21.6
151499,7,2071.6
15150,7,51.8
151568,19,71.2
151598,7,36.6
15159,8,37.6
151626,19,2154.6
15167,21,3521.2
151705,19,36.2
151721,7,6173.2
151735,7,501.6
151736,7,5576.8
151761,7,4117.0
15181,8,2708.4
151830,7,598.0
151884,7,44203.0
151925,19,2541.2
151934,19,399.0
151956,21,288.8
152017,19,126527.8
15201,8,2040.2
152028,7,32954.8
152039,7,3699.8
152108,8,199.6
15215,21,117.4
152199,19,577.2
15226,21,171.8
152284,7,95488.6
152298,20,56.0
152302,21,1730.6
15231,7,3701.6
152333,20,2116.6
152348,19,71.2
15236,7,14805.0
152376,7,976.2
152378,21,11564.8
15238,8,96.0
152393,7,10808.8
152413,20,697.4
15246,21,2756.2
152491,7,207.6
152519,7,290.0
152547,19,26.4
15255,7,4413.4
152661,21,7662.4
152699,19,270.8
152775,19,7652.2
152778,7,3372.0
152790,19,20763.8
152817,7,2477.0
15281,7,458.2
15288,7,4843.8
152891,7,6069.8
152909,7,1437.2
152911,19,18026.0
152994,19,3881.0
153015,20,1173.4
153026,20,165.2
153030,19,151.4
153036,19,156.0
153069,7,3147.2
153134,21,553.6
15314,7,62.8
153156,7,852.0
153171,19,35.8
15318,8,2408.2
153202,20,47564.0
15322,7,1056.0
153279,21,349.2
153280,20,530.4
153299,20,133.0
153302,7,9518.6
153309,7,12861.4
15332,21,2616.6
15333,21,137.4
153379,19,45.8
153425,19,483.0
153476,21,4593.4
153479,21,2574.8
153499,7,2571.6
1534,8,231.0
153526,7,89.8
15358,7,320.4
153600,7,154.4
153629,21,821.6
153667,7,886.6
153703,20,786.6
15370,21,46.8
153723,7,83.0
153751,7,38.0
153781,8,685.6
153783,20,379.4
153787,20,857.6
153807,7,155.0
153810,19,80.6
153814,21,37.4
153844,21,2105.4
15384,8,26101.6
15385,7,460.0
153922,8,4909.2
15393,7,1269.0
15395,7,116708.0
154018,20,2901.4
15401,7,36.4
154068,7,1172.4
154113,19,281.6
154126,21,4724.4
154127,14,8048.0
154128,21,136.2
154133,20,541.8
15415,8,348.4
154162,7,4425.4
15416,21,23000.0
1541,21,392.6
154205,7,269.4
15423,7,191.2
154262,20,6369.4
154338,7,8604.0
154369,7,235.2
154391,21,10176.6
15441,21,212.2
154453,7,232.4
154454,7,313.0
154481,8,2414.6
154514,21,1520.2
154571,8,3642.2
154588,7,40.6
15461,8,723.4
15464,7,335.2
154682,7,674.0
15470,8,674.6
154711,7,1177.0
154716,7,7253.8
15471,21,1573.2
15476,8,4830.2
15481,7,273252.2
15482,7,410.2
154833,20,5435.4
154927,21,34.0
154971,19,406332.8
154997,8,189.4
155009,8,53.4
15500,21,59.2
155010,21,624.2
155038,21,43679.6
155062,7,978.0
15509,7,16413.8
155126,19,93.6
155132,7,1226.8
155144,7,59.2
15519,14,100.6
1551,7,3542.0
15520,21,414.4
155222,21,2476.4
15522,14,115.0
155253,7,6957.0
155269,19,70.8
155293,19,251.4
155316,7,34038.6
15534,8,4680.8
155358,7,231.4
155382,19,55.8
155423,7,13683.8
15543,7,2831.6
155478,19,417.4
15548,7,114.4
155521,7,58.0
15553,21,297.6
15556,7,17383.4
155578,19,10.8
155581,7,225.4
1555,7,774.2
155652,19,551.6
15573,7,7871.2
155742,19,972.8
155746,7,58.2
155764,19,65.8
15577,7,359340.2
15580,8,13648.8
155835,8,10920.6
155850,8,85.2
15585,21,600.0
15587,14,4644.6
155925,7,9287.4
15592,21,1293.4
15593,8,1536.8
156011,21,132.0
156100,21,52.4
156104,7,1461.8
156129,7,1999.2
156210,20,3632.8
156272,19,568.0
156361,7,248.2
15636,8,309.4
15639,8,1272.8
156446,7,498.0
156515,20,5020.0
156533,7,8488.4
156597,21,338556.0
156619,19,95.4
156658,20,3457.0
156700,7,997.4
156718,19,121.8
15673,7,4075.2
156791,7,187.6
156808,7,116.4
15680,7,1451.8
156837,7,28.2
156844,21,198.4
15690,21,80.4
156950,21,4453.2
156956,7,2627.0
156957,19,178.4
157004,20,157.0
157016,19,942.4
157017,7,618.4
157102,7,1303.2
157104,20,60.0
15713,7,69.2
15718,21,50.8
157232,19,159594.2
157274,8,1785.4
157294,19,31.6
15730,7,272.4
157315,20,919.6
157374,8,147.2
157380,19,80934.6
157397,7,212.0
15739,8,1923.6
157406,20,1182.2
157407,19,65.8
15740,21,345.2
157476,7,8615.0
15750,7,1484.6
157526,7,2981.8
157537,19,1178.8
157539,19,14045.4
157583,20,481.6
15759,7,63.8
157613,19,768.2
15763,7,323.0
15764,21,178.0
157683,19,747.2
157705,7,739.8
15774,7,12994.4
15778,21,217.8
15781,7,3194.0
157840,20,1912.2
157841,19,91.4
157877,20,987.8
15787,6,9262.8
157921,7,2216.8
157935,7,20500.2
157957,20,782.2
157976,20,695.6
157993,19,5489.6
15815,7,2690.2
15818,8,5482.4
158203,19,146.2
158211,7,7014.6
15822,8,2545.8
158267,19,35.8
158319,7,15571.4
158341,7,173.2
158367,19,927.8
15841,7,317.8
158442,8,47837.4
158455,21,6895.4
158484,7,2411.6
158498,19,35.6
158504,7,46.8
158526,19,90.8
158572,20,466.0
158616,19,1071.2
15864,21,1479.8
158685,19,146.0
158707,14,2332.2
15871,7,80.4
15872,7,168.8
158749,19,1699.8
15874,21,453.6
158751,7,581.8
15875,8,22129.2
15885,21,79.8
158879,21,6213.2
158987,7,4140.6
1589,7,2334.0
15905,21,165.0
159100,7,266.6
159125,7,2450.0
15912,8,2240.8
159162,7,15026.0
159199,19,20.8
15919,7,359.6
15923,7,3460.0
159291,7,2265.0
159292,19,16.0
1592,7,1670.6
159312,21,5349.0
15935,7,50732.4
15940,7,781.4
159480,19,10822.2
15948,7,4190.2
159500,19,20.4
159518,20,199.4
15951,21,2300.8
15958,8,419.8
15973,21,324.8
159763,8,78.4
15982,21,838.0
15983,8,5843.2
159885,21,1685.4
159896,21,688.0
159905,7,14866.2
159932,7,326.4
15993,6,9279.8
159954,20,1416.6
159963,7,17.8
160006,8,636.0
160028,21,48798.2
160038,8,11892.0
160051,7,63.0
160070,7,3736.4
160088,21,388.0
160094,7,6987.0
160097,19,16.8
160114,19,9934.2
160134,7,233.6
160184,7,339.2
160220,8,324.0
160246,20,133.8
160267,8,1455.4
16026,7,295.6
16036,7,3141.6
16037,7,4466.8
160382,21,10021.8
160432,19,72.8
160451,19,898.8
160459,7,56540.6
160508,19,72.2
160511,7,51.2
16051,21,119.0
160557,7,164.4
160586,7,1880.8
160612,19,1619.4
160626,20,41.8
16062,7,199.2
16064,7,8137.2
160695,7,29516.2
160812,19,35527.2
160821,20,100.2
160847,7,205.2
16085,7,2236.6
160911,7,443.4
160912,7,7980.2
160939,19,23.8
160970,21,553.4
161088,19,638.0
161095,7,6226.2
16112,21,20448.4
161157,7,86.0
161185,7,11448.8
16120,7,2952.4
161224,7,670.6
16122,7,327.0
16124,7,438.0
161281,19,5921.6
16128,21,87.6
161303,20,3826.6
161338,20,2596.2
161352,19,197.6
161373,7,934.6
161400,7,4161.8
161463,20,230.6
161471,20,395.2
161513,19,7166.6
161538,20,1228.4
16157,8,157.6
161662,7,7301.2
161715,19,46.8
161716,20,400.0
161843,7,299.6
161850,20,326.8
161891,7,8307.0
161906,21,230.6
161999,21,7929.6
162025,19,332.8
16202,8,100.2
162051,19,167.4
16207,21,52.8
162103,21,11274.8
162137,20,82.2
16232,21,2515.8
1623,21,114.8
162506,7,2074.8
162534,19,24884.0
16255,21,1081.4
16259,8,121694.0
1625,7,483.6
16261,7,154.8
162637,19,8334.6
162645,7,85.4
16265,21,125.4
162754,20,1090.6
16275,7,519.2
162766,19,1092.4
162785,7,2941.8
1627,21,274.2
162841,20,28320.8
162855,7,237.0
16285,8,5602.2
162911,8,2029.6
162960,19,51.6
162964,21,1481.4
162996,7,248.4
163001,19,371.2
163036,21,939.2
163037,7,16.6
163043,8,905.6
16312,8,183.6
163139,7,147601.0
163148,7,924.6
16315,8,99.0
163193,21,1094.0
16322,8,1021.4
163255,21,28750.2
163262,21,382.2
16326,8,435.0
163290,19,28605.4
163296,7,627.0
163299,7,7932.6
163352,19,41.2
163354,19,18123.4
163442,7,12.0
16352,8,288.2
163569,7,150.2
163595,20,1221.2
163650,7,198.4
163685,21,440.6
1636,7,107.4
16371,7,149.6
163722,21,166.4
163733,20,608.6
163747,7,101.2
163761,19,118538.8
163792,7,345.0
16379,21,289.0
16380,7,91.2
163845,7,8333.4
16386,21,1142.4
163882,7,9479.0
163892,8,85683.4
1638,6,275.2
163926,7,946.4
16396,7,88.0
16397,7,241.8
